DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,8192,59457,01/07/2019,00:40:01,15,1,28.4,1.0,0.0,0.1,2,1,1.00,CYCLE,S
IND,208,8192,59457,01/07/2019,01:24:53,15,1,18.7,1.0,2691.9,2691.8,2,1,1.00,CYCLE,S
IND,208,8192,59456,01/07/2019,05:08:37,15,0,29.7,1.0,16116.6,16116.6,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,05:35:20,15,0,25.1,1.0,1602.9,1602.8,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,05:36:55,15,0,25.6,1.0,94.3,94.2,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,05:42:48,15,0,22.6,1.0,353.5,353.3,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,05:47:55,15,0,25.2,1.0,306.8,306.7,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,05:49:40,15,0,23.8,1.0,104.9,104.8,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,05:56:43,15,0,26.2,1.1,423.2,423.1,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:00:16,15,0,4.8,1.0,212.7,212.6,2,1,0.80,CYCLE,N
IND,208,8192,59456,01/07/2019,06:07:41,15,0,17.6,1.1,445.1,444.4,2,1,1.00,CYCLE,N
IND,208,8192,59457,01/07/2019,06:08:08,15,1,27.2,1.0,16994.8,16994.6,2,1,1.00,CYCLE,S
IND,208,8192,59456,01/07/2019,06:09:26,15,0,29.4,1.0,104.6,104.4,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:14:42,15,0,19.8,1.0,316.6,316.5,2,1,0.80,CYCLE,N
IND,208,8192,59456,01/07/2019,06:17:08,15,0,24.4,1.0,146.1,145.9,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:17:35,15,0,23.0,0.9,26.9,26.8,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:20:58,15,0,23.9,1.1,202.4,202.3,2,1,1.00,CYCLE,N
IND,208,8192,59457,01/07/2019,06:23:20,15,1,21.6,1.0,912.7,912.6,2,1,0.80,CYCLE,S
IND,208,8192,59456,01/07/2019,06:25:43,15,0,23.0,1.1,285.6,285.4,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:28:00,15,0,26.9,1.0,136.4,136.2,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:29:46,15,0,23.2,1.1,24.9,24.0,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:30:15,15,0,30.4,1.0,29.2,29.0,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:30:24,15,0,27.9,1.1,9.3,9.2,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:33:22,15,0,27.0,1.0,177.8,177.6,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:35:00,15,0,21.3,1.2,97.4,97.2,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:35:10,15,0,26.7,1.1,10.8,10.6,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:35:57,15,0,32.6,1.1,46.7,46.6,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:38:01,15,0,24.4,1.0,124.3,124.2,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:40:54,15,0,25.1,1.1,173.0,172.9,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:42:01,15,0,4.8,0.1,45.5,44.5,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:42:20,15,0,3.2,1.0,2.1,1.2,2,1,0.29,CYCLE,N
IND,208,8192,59456,01/07/2019,06:42:30,15,0,22.7,1.1,9.6,8.3,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:44:00,15,0,18.4,1.0,89.9,89.7,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:44:01,15,0,17.9,1.1,0.8,0.6,2,1,1.00,CYCLE,N
IND,208,8192,59457,01/07/2019,06:44:18,15,1,21.2,1.1,1257.9,1257.7,2,1,1.00,CYCLE,S
IND,208,8192,59456,01/07/2019,06:44:31,15,0,22.6,1.0,30.2,30.0,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:45:02,15,0,25.5,1.0,30.8,30.7,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:45:11,15,0,25.6,1.1,9.8,9.6,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:47:06,15,0,31.5,1.0,114.5,114.3,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:47:20,15,0,27.3,1.0,14.4,14.3,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:48:10,15,0,26.8,1.0,49.9,49.8,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:48:50,15,0,21.9,1.0,39.7,39.5,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:49:36,15,0,24.8,1.1,46.0,45.9,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:51:24,15,0,28.1,1.1,108.3,108.2,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:52:49,15,0,18.0,1.1,84.7,84.5,2,1,1.00,CYCLE,N
IND,208,8192,59456,01/07/2019,06:55:05,15,0,24.9,1.0,136.4,136.2,2,1,1.00,CYCLE,N
IND,208,8192,59457,01/07/2019,06:55:50,15,1,22.2,1.0,691.7,691.5,2,1,1.00,CYCLE,S
IND,208,8192,59456,01/07/2019,06:56:42,15,0,24.0,1.0,96.3,96.2,2,1,1.00,CYCLE,N
