DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,6419,59458,06/05/2019,05:48:39,15,0,10.2,1.0,4873.4,4870.4,2,1,0.67,CYCLE,N
IND,208,6419,59458,06/05/2019,05:59:27,15,0,3.8,1.0,647.9,647.4,2,1,0.36,CYCLE,N
IND,208,6419,59458,06/05/2019,05:59:27,15,0,3.8,1.0,0.0,0.0,2,1,0.36,CYCLE,N
IND,208,6419,59459,06/05/2019,06:02:59,15,1,20.4,1.0,1077.7,1077.6,2,1,0.67,CYCLE,S
IND,208,6419,59459,06/05/2019,06:02:59,15,1,20.4,1.0,0.0,0.0,2,1,0.67,CYCLE,S
IND,208,6419,59458,06/05/2019,06:03:07,15,0,2.2,1.0,219.2,217.2,2,1,0.60,CYCLE,N
IND,208,6419,59459,06/05/2019,06:12:04,15,1,23.6,1.0,176.2,176.1,2,1,1.00,CYCLE,S
IND,208,6419,59459,06/05/2019,06:21:46,15,1,16.0,1.0,195.2,192.6,2,1,1.00,CYCLE,S
IND,208,6419,59458,06/05/2019,06:30:15,15,0,10.4,1.0,168.1,164.0,2,1,0.67,CYCLE,N
IND,208,6419,59458,06/05/2019,06:31:47,15,0,10.4,1.0,92.3,91.7,2,1,0.20,CYCLE,N
IND,208,6419,59458,06/05/2019,06:31:47,15,0,10.4,1.0,0.0,0.0,2,1,0.20,CYCLE,N
IND,208,6419,59459,06/05/2019,06:34:42,15,1,7.0,1.0,116.3,116.1,2,1,0.40,CYCLE,S
IND,208,6419,59459,06/05/2019,06:35:53,15,1,21.0,1.0,71.9,71.4,2,1,1.00,CYCLE,S
IND,208,6419,59459,06/05/2019,06:38:46,15,1,19.6,1.0,33.7,33.5,2,1,1.00,CYCLE,S
IND,208,6419,59459,06/05/2019,06:44:28,15,1,8.5,1.0,24.8,24.7,2,1,0.50,CYCLE,S
IND,208,6419,59458,06/05/2019,06:44:28,15,0,8.5,1.0,0.0,0.0,2,1,0.50,CYCLE,N
IND,208,6419,59459,06/05/2019,06:45:54,15,1,15.0,1.0,85.9,85.5,2,1,0.80,CYCLE,S
IND,208,6419,59459,06/05/2019,06:46:25,15,1,21.7,1.0,30.2,30.0,2,1,1.00,CYCLE,S
IND,208,6419,59459,06/05/2019,06:47:49,15,1,25.1,1.0,84.5,84.3,2,1,1.00,CYCLE,S
IND,208,6419,59459,06/05/2019,06:52:45,15,1,18.3,1.0,296.2,296.0,2,1,1.00,CYCLE,S
IND,208,6419,59458,06/05/2019,06:54:15,15,0,18.3,1.0,144.4,143.8,2,1,0.67,CYCLE,N
