DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,7600,59471,01/07/2019,01:48:23,15,0,16.1,1.0,0.0,0.0,2,1,1.00,CYCLE,N
IND,208,7600,59472,01/07/2019,03:46:19,15,1,9.9,1.0,7076.5,7076.6,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,04:41:48,15,1,21.8,1.0,3329.1,3328.7,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,05:21:14,15,1,17.7,1.0,2366.2,2366.0,2,1,1.00,CYCLE,S
IND,208,7600,59471,01/07/2019,05:50:18,15,0,21.3,1.0,14515.8,14515.6,2,1,1.00,CYCLE,N
IND,208,7600,59472,01/07/2019,06:02:26,15,1,21.8,1.0,2471.9,2471.7,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:04:38,15,1,18.3,1.0,132.1,132.0,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:08:50,15,1,18.0,1.0,251.9,251.7,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:21:41,15,1,16.1,1.0,770.4,770.2,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:26:10,15,1,18.5,1.0,269.8,269.6,2,1,1.00,CYCLE,S
IND,208,7600,59471,01/07/2019,06:31:41,15,0,23.9,1.0,2482.9,2482.7,2,1,1.00,CYCLE,N
IND,208,7600,59472,01/07/2019,06:32:16,15,1,23.9,1.0,365.7,365.5,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:32:17,15,1,22.0,1.0,0.9,0.7,2,1,1.00,CYCLE,S
IND,208,7600,59471,01/07/2019,06:35:06,15,0,19.2,1.0,205.2,205.0,2,1,1.00,CYCLE,N
IND,208,7600,59472,01/07/2019,06:43:28,15,1,13.9,1.0,670.5,670.4,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:44:54,15,1,13.0,1.1,86.5,86.3,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:47:11,15,1,18.2,1.0,137.4,137.1,2,1,1.00,CYCLE,S
IND,208,7600,59471,01/07/2019,06:47:55,15,0,15.2,1.0,768.4,768.2,2,1,1.20,CYCLE,N
IND,208,7600,59472,01/07/2019,06:48:24,15,1,18.2,0.9,72.6,72.4,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:48:25,15,1,19.3,1.1,1.2,1.1,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:48:34,15,1,14.2,0.9,9.0,8.8,2,1,1.00,CYCLE,S
IND,208,7600,59472,01/07/2019,06:51:16,15,1,14.5,1.0,161.7,161.4,2,1,1.00,CYCLE,S
IND,208,7600,59471,01/07/2019,06:52:59,15,0,22.8,1.0,303.7,303.4,2,1,1.00,CYCLE,N
